date,PAYEMS_realtime_start,PAYEMS_value,UNRATE_realtime_start,UNRATE_value,ICSA_realtime_start,ICSA_value,CPILFESL_realtime_start,CPILFESL_value,PPIFID_realtime_start,PPIFID_value,A191RL1Q225SBEA_realtime_start,A191RL1Q225SBEA_value,RSAFS_realtime_start,RSAFS_value,DGORDER_realtime_start,DGORDER_value,HSN1F_realtime_start,HSN1F_value,UMCSENT_realtime_start,UMCSENT_value,CES0500000003_realtime_start,CES0500000003_value,CPIAUCSL_realtime_start,CPIAUCSL_value,BOPGSTB_realtime_start,BOPGSTB_value,INDPRO_realtime_start,INDPRO_value,JTSJOL_realtime_start,JTSJOL_value
1990-06-01,1990-07-06,110797.0,1990-07-06,5.2,,,,,,,,,,,,,,,,,,,1990-07-18,130.0,,,1990-07-17,109.8,,
1990-07-01,1990-08-03,110706.0,1990-08-03,5.5,,,,,,,,,,,,,,,,,,,1990-08-16,130.5,,,1990-08-15,109.9,,
1990-08-01,1990-09-07,110665.0,1990-09-07,5.6,,,,,,,,,,,,,,,,,,,1990-09-18,131.5,,,1990-09-14,109.8,,
1990-09-01,1990-10-05,110556.0,1990-10-05,5.7,,,,,,,,,,,,,,,,,,,1990-10-18,132.5,,,1990-10-17,110.7,,
1990-10-01,1990-11-02,110493.0,1990-11-02,5.7,,,,,,,,,,,,,,,,,,,1990-11-16,133.3,,,1990-11-13,109.6,,
1990-11-01,1990-12-07,110167.0,1990-12-07,5.9,,,,,,,,,,,,,,,,,,,1990-12-18,133.7,,,1990-12-14,107.5,,
1990-12-01,1991-01-04,110097.0,1991-01-04,6.1,,,,,,,,,,,,,,,,,,,1991-01-16,134.1,,,1991-01-16,107.1,,
1991-01-01,1991-02-01,109785.0,1991-02-01,6.2,,,,,,,,,,,,,,,,,,,1991-02-20,134.8,,,1991-02-15,106.5,,
1991-02-01,1991-03-08,109587.0,1991-03-08,6.5,,,,,,,,,,,,,,,,,,,1991-03-19,135.1,,,1991-03-15,105.7,,
1991-03-01,1991-04-05,109316.0,1991-04-05,6.8,,,,,,,,,,,,,,,,,,,1991-04-12,135.0,,,1991-04-16,105.3,,
1991-04-01,1991-05-03,109162.0,1991-05-03,6.6,,,,,,,,,,,,,,,,,,,1991-05-14,135.3,,,1991-05-13,105.1,,
1991-05-01,1991-06-07,108781.0,1991-06-07,6.9,,,,,,,,,,,,,,,,,,,1991-06-14,135.7,,,1991-06-14,105.8,,
1991-06-01,1991-07-05,108805.0,1991-07-05,7.0,,,,,,,,,,,,,,,,,,,1991-07-17,136.0,,,1991-07-15,106.9,,
1991-07-01,1991-08-02,108815.0,1991-08-02,6.8,,,,,,,,,,,,,,,,,,,1991-08-14,136.3,,,1991-08-16,107.6,,
1991-08-01,1991-09-06,108846.0,1991-09-06,6.8,,,,,,,,,,,,,,,,,,,1991-09-13,136.6,,,1991-09-17,108.2,,
1991-09-01,1991-10-04,108960.0,1991-10-04,6.7,,,,,,,,,,,,,,,,,,,1991-10-17,137.1,,,1991-10-17,108.1,,
1991-10-01,1991-11-01,109018.0,1991-11-01,6.8,,,,,,,,,,,,,,,,,,,1991-11-14,137.2,,,1991-11-15,108.2,,
1991-11-01,1991-12-06,108829.0,1991-12-06,6.8,,,,,,,,,,,,,,,,,,,1991-12-13,137.8,,,1991-12-16,107.8,,
1991-12-01,1992-01-10,108839.0,1992-01-10,7.1,,,,,,,,,,,,,,,,,,,1992-01-16,138.2,,,1992-01-17,107.8,,
1992-01-01,1992-02-07,108755.0,1992-02-07,7.1,,,,,,,,,,,,,,,,,,,1992-02-19,138.3,,,1992-02-14,106.7,,
1992-02-01,1992-03-06,108897.0,1992-03-06,7.3,,,,,,,,,,,,,,,,,,,1992-03-17,138.7,,,1992-03-17,107.2,,
1992-03-01,1992-04-03,108886.0,1992-04-03,7.3,,,,,,,,,,,,,,,,,,,1992-04-10,139.4,,,1992-04-15,107.2,,
1992-04-01,1992-05-08,109031.0,1992-05-08,7.2,,,,,,,,,,,,,,,,,,,1992-05-13,139.7,,,1992-05-15,108.2,,
1992-05-01,1992-06-05,108450.0,1992-06-05,7.5,,,,,,,,,,,,,,,,,,,1992-06-12,139.9,,,1992-06-16,108.8,,
1992-06-01,1992-07-02,108353.0,1992-07-02,7.8,,,,,,,,,,,,,,,,,,,1992-07-14,140.3,,,1992-07-15,108.2,,
1992-07-01,1992-08-07,108631.0,1992-08-07,7.7,,,,,,,,,,,,,,,,,,,1992-08-13,140.5,,,1992-08-14,108.9,,
1992-08-01,1992-09-04,108517.0,1992-09-04,7.6,,,,,,,,,,,,,,,,,,,1992-09-15,140.9,,,1992-09-16,108.6,,
1992-09-01,1992-10-02,108409.0,1992-10-02,7.5,,,,,,,,,,,,,,,,,,,1992-10-15,141.2,,,1992-10-16,108.6,,
1992-10-01,1992-11-06,108440.0,1992-11-06,7.4,,,,,,,,,,,,,,,,,,,1992-11-13,141.8,,,1992-11-16,109.0,,
1992-11-01,1992-12-04,108636.0,1992-12-04,7.2,,,,,,,,,,,,,,,,,,,1992-12-13,142.1,,,1992-12-16,109.7,,
1992-12-01,1993-01-08,108711.0,1993-01-08,7.3,,,,,,,,,,,,,,,,,,,1993-01-15,142.2,,,1993-01-15,110.5,,
1993-01-01,1993-02-05,108842.0,1993-02-05,7.1,,,,,,,,,,,,,,,,,,,1993-02-18,142.9,,,1993-02-18,111.0,,
1993-02-01,1993-03-05,109161.0,1993-03-05,7.0,,,,,,,,,,,,,,,,,,,1993-03-17,143.4,,,1993-03-17,111.8,,
1993-03-01,1993-04-02,109210.0,1993-04-02,7.0,,,,,,,,,,,,,,,,,,,1993-04-09,143.6,,,1993-04-16,112.0,,
1993-04-01,1993-05-07,109313.0,1993-05-07,7.0,,,,,,,,,,,,,,,,,,,1993-05-13,144.2,,,1993-05-14,110.0,,
1993-05-01,1993-06-04,109990.0,1993-06-04,6.9,,,,,,,,,,,,,,,,,,,1993-06-15,144.4,,,1993-06-16,110.4,,
1993-06-01,1993-07-02,110048.0,1993-07-02,7.0,,,,,,,,,,,,,,,,,,,1993-07-14,144.4,,,1993-07-16,110.1,,
1993-07-01,1993-08-06,110264.0,1993-08-06,6.8,,,,,,,,,,,,,,,,,,,1993-08-13,144.5,,,1993-08-16,110.6,,
1993-08-01,1993-09-03,110273.0,1993-09-03,6.7,,,,,,,,,,,,,,,,,,,1993-09-14,144.9,,,1993-09-16,111.1,,
1993-09-01,1993-10-08,110453.0,1993-10-08,6.7,,,,,,,,,,,,,,,,,,,1993-10-15,144.9,,,1993-10-15,111.0,,
1993-10-01,1993-11-05,110644.0,1993-11-05,6.8,,,,,,,,,,,,,,,,,,,1993-11-10,145.5,,,1993-11-15,112.2,,
1993-11-01,1993-12-03,110857.0,1993-12-03,6.4,,,,,,,,,,,,,,,,,,,1993-12-10,145.8,,,1993-12-15,113.2,,
1993-12-01,1994-01-07,111049.0,1994-01-07,6.4,,,,,,,,,,,,,,,,,,,1994-01-13,146.1,,,1994-01-14,114.0,,
1994-01-01,1994-02-04,111132.0,1994-02-04,6.7,,,,,,,,,,,,,,,,,,,1994-02-17,146.3,,,1994-02-15,114.4,,
1994-02-01,1994-03-04,111325.0,1994-03-04,6.5,,,,,,,,,,,,,,,,,,,1994-03-16,146.7,,,1994-03-15,115.1,,
1994-03-01,1994-04-01,111733.0,1994-04-01,6.5,,,,,,,,,,,,,,,,,,,1994-04-13,147.2,,,1994-04-15,115.6,,
1994-04-01,1994-05-06,112088.0,1994-05-06,6.4,,,,,,,,,,,,,,,,,,,1994-05-13,147.4,,,1994-05-16,116.0,,
1994-05-01,1994-06-03,112847.0,1994-06-03,6.0,,,,,,,,,,,,,,,,,,,1994-06-14,147.7,,,1994-06-15,116.1,,
1994-06-01,1994-07-08,113330.0,1994-07-08,6.0,,,,,,,,,,,,,,,,,,,1994-07-13,148.1,,,1994-07-15,116.8,,
1994-07-01,1994-08-05,113566.0,1994-08-05,6.1,,,,,,,,,,,,,,,,,,,1994-08-12,148.6,,,1994-08-15,117.2,,
1994-08-01,1994-09-02,113764.0,1994-09-02,6.1,,,,,,,,,,,,,,,,,,,1994-09-13,149.1,,,1994-09-16,118.5,,
1994-09-01,1994-10-07,114109.0,1994-10-07,5.9,,,,,,,,,,,,,,,,,,,1994-10-14,149.4,,,1994-10-14,118.7,,
1994-10-01,1994-11-04,114356.0,1994-11-04,5.8,,,,,,,,,,,,,,,,,,,1994-11-16,149.5,,,1994-11-15,119.8,,
1994-11-01,1994-12-02,114700.0,1994-12-02,5.6,,,,,,,,,,,,,,,,,,,1994-12-14,149.9,,,1994-12-14,120.2,,
1994-12-01,1995-01-06,115092.0,1995-01-06,5.4,,,,,,,,,,,,,,,,,,,1995-01-11,150.2,,,1995-01-17,121.4,,
1995-01-01,1995-02-03,115226.0,1995-02-03,5.7,,,,,,,,,,,,,,,,,,,1995-02-15,150.6,,,1995-02-15,121.9,,
1995-02-01,1995-03-10,115607.0,1995-03-10,5.4,,,,,,,,,,,,,,,,,,,1995-03-16,151.0,,,1995-03-15,122.6,,
1995-03-01,1995-04-07,115830.0,1995-04-07,5.5,,,,,,,,,,,,,,,,,,,1995-04-12,151.3,,,1995-04-14,121.9,,
1995-04-01,1995-05-05,115805.0,1995-05-05,5.8,,,,,,,,,,,,,,,,,,,1995-05-12,151.9,,,1995-05-16,121.1,,
1995-05-01,1995-06-02,116194.0,1995-06-02,5.7,,,,,,,,,,,,,,,,,,,1995-06-13,152.3,,,1995-06-15,120.9,,
1995-06-01,1995-07-07,116479.0,1995-07-07,5.6,,,,,,,,,,,,,,,,,,,1995-07-14,152.5,,,1995-07-14,121.0,,
1995-07-01,1995-08-04,116553.0,1995-08-04,5.7,,,,,,,,,,,,,,,,,,,1995-08-11,152.8,,,1995-08-15,121.3,,
1995-08-01,1995-09-01,116802.0,1995-09-01,5.6,,,,,,,,,,,,,,,,,,,1995-09-13,153.0,,,1995-09-15,123.0,,
1995-09-01,1995-10-06,116958.0,1995-10-06,5.6,,,,,,,,,,,,,,,,,,,1995-10-13,153.2,,,1995-10-17,122.6,,
1995-10-01,1995-11-03,117004.0,1995-11-03,5.5,,,,,,,,,,,,,,,,,,,1995-11-15,153.7,,,1995-11-15,122.5,,
1995-11-01,1995-12-08,117164.0,1995-12-08,5.6,,,,,,,,,,,,,,,,,,,1995-12-14,153.7,,,1995-12-14,122.8,,
1995-12-01,1996-01-19,117315.0,1996-01-19,5.6,,,,,,,,,,,,,,,,,,,1996-02-01,154.0,,,1996-01-24,122.8,,
1996-01-01,1996-02-02,117172.0,1996-02-02,5.8,,,,,,,,,,,,,,,,,,,1996-02-28,154.7,,,1996-02-16,121.9,,
1996-02-01,1996-03-08,117874.0,1996-03-08,5.5,,,,,,,,,,,,,,,,,,,1996-03-15,155.0,,,1996-03-15,123.7,,
1996-03-01,1996-04-05,117975.0,1996-04-05,5.6,,,,,,,,,,,,,,,,,,,1996-04-12,155.6,,,1996-04-16,123.5,,
1996-04-01,1996-05-03,118022.0,1996-05-03,5.4,,,,,,,,,,,,,,,,,,,1996-05-14,156.2,,,1996-05-15,124.5,,
1996-05-01,1996-06-07,119248.0,1996-06-07,5.6,,,,,,,,,,,,,,,,,,,1996-06-12,156.7,,,1996-06-14,125.3,,
1996-06-01,1996-07-05,119532.0,1996-07-05,5.3,,,,,,,,,,,,,,,,,,,1996-07-16,156.8,,,1996-07-16,125.7,,
1996-07-01,1996-08-02,119748.0,1996-08-02,5.4,,,,,,,,,,,,,,,,,,,1996-08-13,157.2,,,1996-08-15,126.2,,
1996-08-01,1996-09-06,120032.0,1996-09-06,5.1,,,,,,,,,,,,,,,,,,,1996-09-13,157.4,,,1996-09-17,126.9,,
1996-09-01,1996-10-04,119989.0,1996-10-04,5.2,,,,,,,,,,,,,,,,,,,1996-10-16,157.8,,,1996-10-17,127.1,,
1996-10-01,1996-11-01,120227.0,1996-11-01,5.2,,,,,,,,,,,,,,,,,,,1996-11-14,158.3,,,1996-11-15,126.6,,
1996-11-01,1996-12-06,120392.0,1996-12-06,5.4,,,,,,,,,,,,,,,,,,,1996-12-12,158.7,,,1996-12-16,128.0,,
1996-12-01,1997-01-10,120700.0,1997-01-10,5.3,,,1997-01-14,167.6,,,,,,,,,,,,,,,1997-01-14,159.1,1997-02-19,-10287.0,1997-01-17,129.1,,
1997-01-01,1997-02-07,121024.0,1997-02-07,5.4,,,1997-02-19,167.9,,,,,,,,,,,,,,,1997-02-19,159.4,1997-03-20,-12706.0,1997-02-14,117.689,,
1997-02-01,1997-03-07,121309.0,1997-03-07,5.3,,,1997-03-19,168.3,,,,,,,,,,,,,,,1997-03-19,159.8,1997-04-17,-11589.0,1997-03-14,118.13,,
1997-03-01,1997-04-04,121450.0,1997-04-04,5.2,,,1997-04-15,168.7,,,,,,,,,,,,,,,1997-04-15,159.9,1997-05-21,-8508.0,1997-04-16,119.59,,
1997-04-01,1997-05-02,121577.0,1997-05-02,4.9,,,1997-05-15,169.2,,,,,,,,,,,,,,,1997-05-15,160.0,1997-06-19,-8360.0,1997-05-15,118.994,,
1997-05-01,1997-06-06,121805.0,1997-06-06,4.8,,,1997-06-17,169.5,,,,,,,,,,,,,,,1997-06-17,160.1,1997-07-18,-10230.0,1997-06-17,119.737,,
1997-06-01,1997-07-03,122054.0,1997-07-03,5.0,,,1997-07-16,169.7,,,,,,,,,,,,,,,1997-07-16,160.3,1997-08-20,-8158.0,1997-07-16,119.886,,
1997-07-01,1997-08-01,122378.0,1997-08-01,4.8,,,1997-08-14,170.0,,,,,,,,,,,,,,,1997-08-14,160.6,1997-09-18,-10344.0,1997-08-14,119.811,,
1997-08-01,1997-09-05,122470.0,1997-09-05,4.9,,,1997-09-16,170.1,,,,,,,,,,,,,,,1997-09-16,160.9,1997-10-21,-10358.0,1997-09-16,121.315,,
1997-09-01,1997-10-03,122695.0,1997-10-03,4.9,,,1997-10-16,170.4,,,,,,,,,,,,,,,1997-10-16,161.3,1997-11-20,-11068.0,1997-10-17,122.387,,
1997-10-01,1997-11-07,123045.0,1997-11-07,4.7,,,1997-11-18,170.8,,,,,,,,,,,,,,,1997-11-18,161.6,1997-12-18,-9690.0,1997-11-17,122.694,,
1997-11-01,1997-12-05,123483.0,1997-12-05,4.6,,,1997-12-16,171.0,,,,,,,,,,,,,,,1997-12-16,161.8,1998-01-21,-8037.0,1997-12-15,127.327,,
1997-12-01,1998-01-09,123865.0,1998-01-09,4.7,,,1998-01-13,171.4,,,,,,,,,,,,,,,1998-01-13,161.9,1998-02-19,-10785.0,1998-01-16,128.135,,
1998-01-01,1998-02-06,124225.0,1998-02-06,4.7,,,1998-02-24,171.7,,,,,,,,,,,,,,,1998-02-24,161.9,1998-03-19,-12043.0,1998-02-17,127.925,,
1998-02-01,1998-03-06,124551.0,1998-03-06,4.6,,,1998-03-19,172.2,,,,,,,,,,,,,,,1998-03-19,162.0,1998-04-17,-12108.0,1998-03-17,128.103,,
1998-03-01,1998-04-03,124481.0,1998-04-03,4.7,,,1998-04-14,172.4,,,,,,,,,,,,,,,1998-04-14,162.0,1998-05-20,-13025.0,1998-04-17,127.693,,
1998-04-01,1998-05-08,124762.0,1998-05-08,4.3,,,1998-05-14,172.9,,,,,,,,,,,,,,,1998-05-14,162.4,1998-06-18,-14458.0,1998-05-15,127.808,,
1998-05-01,1998-06-05,125512.0,1998-06-05,4.3,,,1998-06-16,173.3,,,,,,,,,,,,,,,1998-06-16,162.9,1998-07-17,-15745.0,1998-06-16,128.763,,
1998-06-01,1998-07-02,125748.0,1998-07-02,4.5,,,1998-07-14,173.5,,,,,,,,,,,,,,,1998-07-14,163.0,1998-08-18,-14151.0,1998-07-16,128.072,,
1998-07-01,1998-08-07,125824.0,1998-08-07,4.5,,,1998-08-18,173.8,,,,,,,,,,,,,,,1998-08-18,163.3,1998-09-17,-13923.0,1998-08-14,126.788,,
1998-08-01,1998-09-04,126184.0,1998-09-04,4.5,,,1998-09-17,174.2,,,,,,,,,,,1998-08-28,104.4,,,1998-09-17,163.6,1998-10-20,-16774.0,1998-09-16,129.096,,
1998-09-01,1998-10-02,126247.0,1998-10-02,4.6,,,1998-10-16,174.5,,,,,,,,,,,1998-10-02,100.9,,,1998-10-16,163.6,1998-11-18,-14031.0,1998-10-16,128.658,,
1998-10-01,1998-11-05,126464.0,1998-11-05,4.6,,,1998-11-17,174.8,,,,,,,,,,,1998-10-30,97.4,,,1998-11-17,164.0,1998-12-17,-14194.0,1998-11-16,128.289,,
1998-11-01,1998-12-04,126775.0,1998-12-04,4.4,,,1998-12-15,175.1,,,,,,,,,,,1998-11-25,102.7,,,1998-12-15,164.3,1999-01-21,-15493.0,1998-12-16,131.811,,
1998-12-01,1999-01-08,127156.0,1999-01-08,4.3,,,1999-01-14,175.6,,,,,,,,,,,1998-12-23,100.5,,,1999-01-14,164.5,1999-02-19,-13786.0,1999-01-15,132.774,,
1999-01-01,1999-02-05,127347.0,1999-02-05,4.3,,,1999-02-19,175.7,,,,,,,,,,,1999-01-29,103.9,,,1999-02-19,164.6,1999-03-18,-16990.0,1999-02-17,132.506,,
1999-02-01,1999-03-05,127610.0,1999-03-05,4.4,,,1999-03-18,175.8,,,,,,,,,,,1999-02-26,108.1,,,1999-03-18,164.7,1999-04-20,-19438.0,1999-03-16,132.593,,
1999-03-01,1999-04-02,127678.0,1999-04-02,4.2,,,1999-04-13,176.0,,,,,,,,,,,1999-03-26,105.7,,,1999-04-13,165.0,1999-05-20,-19698.0,1999-04-16,132.755,,
1999-04-01,1999-05-07,127911.0,1999-05-07,4.3,,,1999-05-14,176.7,,,,,,,,,,,1999-04-30,104.6,,,1999-05-14,166.2,1999-06-17,-18939.0,1999-05-14,133.966,,
1999-05-01,1999-06-04,128167.0,1999-06-04,4.2,,,1999-06-16,176.9,,,,,,,,,,,1999-05-28,106.8,,,1999-06-16,166.2,1999-07-20,-21335.0,1999-06-16,134.126,,
1999-06-01,1999-07-02,128397.0,1999-07-02,4.3,,,1999-07-15,177.0,,,,,,,,,,,1999-06-25,107.3,,,1999-07-15,166.2,1999-08-19,-24622.0,1999-07-16,134.184,,
1999-07-01,1999-08-06,128745.0,1999-08-06,4.3,,,1999-08-17,177.3,,,,,,,1999-08-25,204037.0,1999-08-30,980.0,1999-07-30,106.0,,,1999-08-17,166.7,1999-09-21,-25183.0,1999-08-17,135.148,,
1999-08-01,1999-09-03,128905.0,1999-09-03,4.2,,,1999-09-15,177.5,,,,,,,1999-09-29,206857.0,1999-09-30,983.0,1999-08-27,104.5,,,1999-09-15,167.2,1999-10-20,-24095.0,1999-09-16,135.63,,
1999-09-01,1999-10-08,128911.0,1999-10-08,4.2,,,1999-10-19,178.1,,,,,,,1999-10-27,204891.0,1999-10-29,811.0,1999-10-01,107.2,,,1999-10-19,167.9,1999-11-18,-24408.0,1999-10-15,135.043,,
1999-10-01,1999-11-05,129296.0,1999-11-05,4.1,,,1999-11-17,178.4,,,,,,,1999-11-23,200931.0,1999-12-02,986.0,1999-10-29,103.2,,,1999-11-17,168.2,1999-12-16,-25937.0,1999-11-16,136.133,,
1999-11-01,1999-12-03,129545.0,1999-12-03,4.1,,,1999-12-14,178.8,,,,,,,1999-12-23,204907.0,2000-01-06,865.0,1999-11-24,107.2,,,1999-12-14,168.4,2000-01-20,-26502.0,1999-12-15,139.542,,
1999-12-01,2000-01-07,129869.0,2000-01-07,4.1,,,2000-01-14,179.0,,,,,,,2000-01-27,212921.0,2000-02-02,900.0,1999-12-22,105.4,,,2000-01-14,168.8,2000-02-18,-25548.0,2000-01-14,140.492,,
2000-01-01,2000-02-04,130292.0,2000-02-04,4.0,,,2000-02-18,179.2,,,,,,,2000-02-24,214849.0,2000-03-02,882.0,2000-01-28,112.0,,,2000-02-18,169.1,2000-03-21,-28003.0,2000-02-15,141.485,,
2000-02-01,2000-03-03,130325.0,2000-03-03,4.1,,,2000-03-17,179.5,,,,,,,2000-03-24,208448.0,2000-03-29,919.0,2000-03-03,111.3,,,2000-03-17,170.0,2000-04-19,-29241.0,2000-03-15,142.075,,
2000-03-01,2000-04-07,130715.0,2000-04-07,4.1,,,2000-04-14,180.3,,,,,,,2000-04-26,215243.0,2000-05-02,966.0,2000-03-31,107.1,,,2000-04-14,171.2,2000-05-19,-30176.0,2000-04-14,142.017,,
2000-04-01,2000-05-05,131117.0,2000-05-05,3.9,,,2000-05-16,180.6,,,,,,,2000-05-26,205584.0,2000-05-31,909.0,2000-04-28,109.2,,,2000-05-16,171.2,2000-06-20,-30438.0,2000-05-15,143.683,,
2000-05-01,2000-06-02,131654.0,2000-06-02,4.1,,,2000-06-14,180.9,,,,,,,2000-06-28,218892.0,2000-06-29,875.0,2000-05-26,110.7,,,2000-06-14,171.3,2000-07-19,-31036.0,2000-06-15,144.159,,
2000-06-01,2000-07-07,131601.0,2000-07-07,4.0,,,2000-07-18,181.2,,,,,,,2000-07-27,243161.0,2000-08-02,829.0,2000-06-30,106.4,,,2000-07-18,172.3,2000-08-18,-30618.0,2000-07-14,144.602,,
2000-07-01,2000-08-04,131512.0,2000-08-04,4.0,,,2000-08-16,181.6,,,,,,,2000-08-24,212430.0,2000-08-29,944.0,2000-07-28,108.3,,,2000-08-16,172.7,2000-09-20,-31892.0,2000-08-15,145.319,,
2000-08-01,2000-09-01,131491.0,2000-09-01,4.1,,,2000-09-15,182.0,,,,,,,2000-09-27,216115.0,2000-10-03,893.0,2000-09-01,107.3,,,2000-09-15,172.6,2000-10-19,-29441.0,2000-09-15,145.681,,
2000-09-01,2000-10-06,131768.0,2000-10-06,3.9,,,2000-10-18,182.6,,,,,,,2000-10-27,220967.0,2000-10-31,946.0,2000-09-29,106.8,,,2000-10-18,173.6,2000-11-21,-34263.0,2000-10-17,145.96,,
2000-10-01,2000-11-03,131860.0,2000-11-03,3.9,,,2000-11-16,182.9,,,,,,,2000-11-28,209009.0,2000-12-04,928.0,2000-10-27,105.8,,,2000-11-16,173.9,2000-12-19,-33184.0,2000-11-15,146.316,,
2000-11-01,2000-12-08,131894.0,2000-12-08,4.0,,,2000-12-15,183.4,,,,,,,2000-12-22,210943.0,2001-01-05,909.0,2000-11-22,107.6,,,2000-12-15,174.2,2001-01-19,-32994.0,2000-12-15,148.602,,
2000-12-01,2001-01-05,131953.0,2001-01-05,4.0,,,2001-01-17,183.5,,,,,,,2001-01-26,214328.0,2001-01-31,975.0,2000-12-22,98.4,,,2001-01-17,174.5,2001-02-21,-32994.0,2001-01-17,147.306,,
2001-01-01,2001-02-02,132129.0,2001-02-02,4.2,,,2001-02-21,184.1,,,,,,,2001-02-27,202024.0,2001-02-27,921.0,2001-02-02,94.7,,,2001-02-21,175.7,2001-03-20,-33262.0,2001-02-16,146.997,,
2001-02-01,2001-03-09,132237.0,2001-03-09,4.2,,,2001-03-21,184.7,,,,,,,2001-03-27,199199.0,2001-03-26,911.0,2001-03-02,90.6,,,2001-03-21,176.2,2001-04-18,-26987.0,2001-03-16,146.001,,
2001-03-01,2001-04-06,132221.0,2001-04-06,4.3,,,2001-04-17,185.1,,,,,,,2001-04-25,205115.0,2001-04-25,1021.0,2001-03-30,91.5,,,2001-04-17,176.3,2001-05-18,-31174.0,2001-04-17,146.466,,
2001-04-01,2001-05-04,132027.0,2001-05-04,4.5,,,2001-05-16,185.5,,,,,,,2001-05-25,184736.0,2001-05-24,894.0,2001-04-27,88.4,,,2001-05-16,176.8,2001-06-21,-32174.0,2001-05-14,144.866,,
2001-05-01,2001-06-01,132453.0,2001-06-01,4.4,,,2001-06-15,185.7,,,,,,,2001-06-26,188549.0,2001-06-26,928.0,2001-05-25,92.0,,,2001-06-15,177.5,2001-07-19,-28335.0,2001-06-15,143.12,,
2001-06-01,2001-07-06,132383.0,2001-07-06,4.5,,,2001-07-18,186.3,,,,,2001-07-13,292897.0,2001-07-26,184114.0,2001-07-27,922.0,2001-06-29,92.6,,,2001-07-18,177.9,2001-08-17,-29409.0,2001-07-17,142.501,,
2001-07-01,2001-08-03,132395.0,2001-08-03,4.5,,,2001-08-16,186.6,,,,,2001-08-14,291672.0,2001-08-24,182024.0,2001-08-24,950.0,2001-07-27,92.4,,,2001-08-16,177.4,2001-09-19,-28830.0,2001-08-15,142.849,,
2001-08-01,2001-09-07,132331.0,2001-09-07,4.9,,,2001-09-18,187.0,,,,,2001-09-14,293083.0,2001-09-27,180828.0,2001-09-27,898.0,2001-08-31,91.5,,,2001-09-18,177.5,2001-10-19,-27114.0,2001-09-14,141.499,,
2001-09-01,2001-10-05,132166.0,2001-10-05,4.9,,,2001-10-19,187.4,,,,,2001-10-12,286515.0,2001-10-25,165444.0,2001-10-26,864.0,2001-09-28,81.8,,,2001-10-19,178.2,2001-11-20,-18692.0,2001-10-16,140.3,,
2001-10-01,2001-11-02,131767.0,2001-11-02,5.4,,,2001-11-16,187.7,,,,,2001-11-14,306826.0,2001-11-29,184764.0,2001-11-29,880.0,2001-10-26,82.7,,,2001-11-16,177.6,2001-12-19,-29433.0,2001-11-16,139.307,,
2001-11-01,2001-12-07,131431.0,2001-12-07,5.7,,,2001-12-14,188.4,,,,,2001-12-13,293584.0,2001-12-28,175582.0,2001-12-28,934.0,2001-11-21,83.9,,,2001-12-14,177.6,2002-01-18,-27887.0,2001-12-14,137.139,,
2001-12-01,2002-01-04,131287.0,2002-01-04,5.8,,,2002-01-16,188.6,,,,,2002-01-15,295108.0,2002-01-29,176441.0,2002-01-28,946.0,2001-12-21,88.8,,,2002-01-16,177.3,2002-02-21,-25295.0,2002-01-16,136.737,,
2002-01-01,2002-02-01,131208.0,2002-02-01,5.6,,,2002-02-20,188.6,,,,,2002-02-13,295714.0,2002-02-27,179055.0,2002-02-27,823.0,2002-02-01,93.0,,,2002-02-20,177.6,2002-03-19,-28518.0,2002-02-15,136.518,,
2002-02-01,2002-03-08,131261.0,2002-03-08,5.5,,,2002-03-21,189.1,,,,,2002-03-13,296414.0,2002-03-26,179402.0,2002-03-27,875.0,2002-03-01,90.7,,,2002-03-21,178.0,2002-04-17,-31512.0,2002-03-15,137.634,,
2002-03-01,2002-04-05,131268.0,2002-04-05,5.7,,,2002-04-16,189.3,,,,,2002-04-12,297342.0,2002-04-24,173405.0,2002-04-24,878.0,2002-03-28,95.7,,,2002-04-16,178.6,2002-05-17,-31633.0,2002-04-16,138.845,,
2002-04-01,2002-05-03,131230.0,2002-05-03,6.0,,,2002-05-15,189.8,,,,,2002-05-14,300267.0,2002-05-23,176593.0,2002-05-24,915.0,2002-04-26,93.0,,,2002-05-15,179.5,2002-06-20,-35938.0,2002-05-15,139.151,,
2002-05-01,2002-06-07,130748.0,2002-06-07,5.8,,,2002-06-18,190.1,,,,,2002-06-13,297029.0,2002-06-26,173172.0,2002-06-26,1028.0,2002-05-31,96.9,,,2002-06-18,179.5,2002-07-19,-37638.0,2002-06-14,139.334,,
2002-06-01,2002-07-05,130740.0,2002-07-05,5.9,,,2002-07-19,190.2,,,,,2002-07-12,299532.0,2002-07-25,166602.0,2002-07-25,1001.0,2002-06-28,92.4,,,2002-07-19,179.7,2002-08-20,-37161.0,2002-07-16,140.57,,
2002-07-01,2002-08-02,130774.0,2002-08-02,5.9,,,2002-08-16,190.5,,,,,2002-08-13,304279.0,2002-08-27,179740.0,2002-08-26,1017.0,2002-07-26,88.1,,,2002-08-16,179.9,2002-09-18,-34554.0,2002-08-15,140.687,,
2002-08-01,2002-09-06,130842.0,2002-09-06,5.7,,,2002-09-18,191.1,,,,,2002-09-13,306208.0,2002-09-26,178364.0,2002-09-26,996.0,2002-08-30,87.6,,,2002-09-18,180.5,2002-10-18,-38460.0,2002-09-17,140.542,,
